,location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,date_
399,Cayman Islands,CYM,2021-01-16,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-16
400,Cayman Islands,CYM,2021-01-17,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-17
401,Cayman Islands,CYM,2021-01-18,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-18
402,Cayman Islands,CYM,2021-01-19,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-19
403,Cayman Islands,CYM,2021-01-20,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-20
404,Cayman Islands,CYM,2021-01-21,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-21
405,Cayman Islands,CYM,2021-01-22,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-22
406,Cayman Islands,CYM,2021-01-23,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-23
407,Cayman Islands,CYM,2021-01-24,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-24
408,Cayman Islands,CYM,2021-01-25,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-25
409,Cayman Islands,CYM,2021-01-26,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-26
410,Cayman Islands,CYM,2021-01-27,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-27
411,Cayman Islands,CYM,2021-01-28,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-28
412,Cayman Islands,CYM,2021-01-29,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-29
413,Cayman Islands,CYM,2021-01-30,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-30
414,Cayman Islands,CYM,2021-01-31,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-01-31
415,Cayman Islands,CYM,2021-02-01,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-02-01
416,Cayman Islands,CYM,2021-02-02,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-02-02
417,Cayman Islands,CYM,2021-02-03,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,4184.0,2021-02-03
418,Cayman Islands,CYM,2021-02-04,11008.0,7811.0,3197.0,0.0,275.0,16.75,11.89,4.86,4184.0,2021-02-04
419,Cayman Islands,CYM,2021-02-05,11008.0,7811.0,3197.0,0.0,310.0,16.75,11.89,4.86,4717.0,2021-02-05
420,Cayman Islands,CYM,2021-02-06,11008.0,7811.0,3197.0,0.0,345.0,16.75,11.89,4.86,5250.0,2021-02-06
421,Cayman Islands,CYM,2021-02-07,11008.0,7811.0,3197.0,0.0,380.0,16.75,11.89,4.86,5782.0,2021-02-07
422,Cayman Islands,CYM,2021-02-08,11008.0,7811.0,3197.0,0.0,415.0,16.75,11.89,4.86,6315.0,2021-02-08
423,Cayman Islands,CYM,2021-02-09,13609.0,8839.0,4770.0,0.0,450.0,20.71,13.45,7.26,6847.0,2021-02-09
424,Cayman Islands,CYM,2021-02-10,14086.0,8912.0,5174.0,477.0,479.0,21.43,13.56,7.87,7288.0,2021-02-10
425,Cayman Islands,CYM,2021-02-11,14086.0,8912.0,5174.0,477.0,544.0,21.43,13.56,7.87,8278.0,2021-02-11
426,Cayman Islands,CYM,2021-02-12,15543.0,9172.0,6371.0,477.0,574.0,23.65,13.96,9.69,8734.0,2021-02-12
427,Cayman Islands,CYM,2021-02-13,15543.0,9172.0,6371.0,477.0,533.0,23.65,13.96,9.69,8110.0,2021-02-13
428,Cayman Islands,CYM,2021-02-14,15543.0,9172.0,6371.0,477.0,492.0,23.65,13.96,9.69,7486.0,2021-02-14
429,Cayman Islands,CYM,2021-02-15,15543.0,9172.0,6371.0,477.0,452.0,23.65,13.96,9.69,6878.0,2021-02-15
430,Cayman Islands,CYM,2021-02-16,15543.0,9172.0,6371.0,477.0,411.0,23.65,13.96,9.69,6254.0,2021-02-16
431,Cayman Islands,CYM,2021-02-17,16725.0,9783.0,6942.0,477.0,377.0,25.45,14.89,10.56,5736.0,2021-02-17
432,Cayman Islands,CYM,2021-02-18,16725.0,9783.0,6942.0,477.0,313.0,25.45,14.89,10.56,4763.0,2021-02-18
433,Cayman Islands,CYM,2021-02-19,17285.0,10277.0,7008.0,477.0,249.0,26.3,15.64,10.66,3789.0,2021-02-19
434,Cayman Islands,CYM,2021-02-20,18159.0,10521.0,7638.0,874.0,340.0,27.63,16.01,11.62,5173.0,2021-02-20
435,Cayman Islands,CYM,2021-02-21,18159.0,10521.0,7638.0,874.0,391.0,27.63,16.01,11.62,5949.0,2021-02-21
436,Cayman Islands,CYM,2021-02-22,18159.0,10521.0,7638.0,874.0,442.0,27.63,16.01,11.62,6726.0,2021-02-22
437,Cayman Islands,CYM,2021-02-23,19938.0,12245.0,7693.0,874.0,493.0,30.34,18.63,11.71,7502.0,2021-02-23
438,Cayman Islands,CYM,2021-02-24,20468.0,12710.0,7758.0,530.0,535.0,31.14,19.34,11.8,8141.0,2021-02-24
439,Cayman Islands,CYM,2021-02-25,21106.0,12710.0,7758.0,638.0,586.0,32.12,19.34,11.8,8917.0,2021-02-25
440,Cayman Islands,CYM,2021-02-26,21106.0,12710.0,7758.0,638.0,615.0,32.12,19.34,11.8,9358.0,2021-02-26
441,Cayman Islands,CYM,2021-02-27,21106.0,12710.0,7758.0,638.0,559.0,32.12,19.34,11.8,8506.0,2021-02-27
442,Cayman Islands,CYM,2021-02-28,21106.0,12710.0,7758.0,638.0,544.0,32.12,19.34,11.8,8278.0,2021-02-28
443,Cayman Islands,CYM,2021-03-01,21106.0,12710.0,7758.0,638.0,528.0,32.12,19.34,11.8,8034.0,2021-03-01
444,Cayman Islands,CYM,2021-03-02,21106.0,12710.0,7758.0,638.0,512.0,32.12,19.34,11.8,7791.0,2021-03-02
445,Cayman Islands,CYM,2021-03-03,24008.0,12710.0,7758.0,638.0,506.0,36.53,19.34,11.8,7699.0,2021-03-03
446,Cayman Islands,CYM,2021-03-04,24008.0,12710.0,7758.0,638.0,598.0,36.53,19.34,11.8,9099.0,2021-03-04
447,Cayman Islands,CYM,2021-03-05,26580.0,17702.0,8878.0,638.0,713.0,40.44,26.94,13.51,10849.0,2021-03-05
448,Cayman Islands,CYM,2021-03-06,26580.0,17702.0,8878.0,638.0,754.0,40.44,26.94,13.51,11473.0,2021-03-06
449,Cayman Islands,CYM,2021-03-07,26580.0,17702.0,8878.0,638.0,795.0,40.44,26.94,13.51,12097.0,2021-03-07
450,Cayman Islands,CYM,2021-03-08,26580.0,17702.0,8878.0,638.0,836.0,40.44,26.94,13.51,12721.0,2021-03-08
451,Cayman Islands,CYM,2021-03-09,26580.0,17702.0,8878.0,638.0,877.0,40.44,26.94,13.51,13344.0,2021-03-09
452,Cayman Islands,CYM,2021-03-10,26580.0,17702.0,8878.0,638.0,918.0,40.44,26.94,13.51,13968.0,2021-03-10
453,Cayman Islands,CYM,2021-03-11,26580.0,17702.0,8878.0,638.0,845.0,40.44,26.94,13.51,12858.0,2021-03-11
454,Cayman Islands,CYM,2021-03-12,31980.0,21864.0,10116.0,638.0,771.0,48.66,33.27,15.39,11732.0,2021-03-12
455,Cayman Islands,CYM,2021-03-13,31980.0,21864.0,10116.0,638.0,804.0,48.66,33.27,15.39,12234.0,2021-03-13
456,Cayman Islands,CYM,2021-03-14,31980.0,21864.0,10116.0,638.0,837.0,48.66,33.27,15.39,12736.0,2021-03-14
457,Cayman Islands,CYM,2021-03-15,31980.0,21864.0,10116.0,638.0,870.0,48.66,33.27,15.39,13238.0,2021-03-15
458,Cayman Islands,CYM,2021-03-16,35984.0,24366.0,11648.0,638.0,903.0,54.75,37.08,17.72,13740.0,2021-03-16
459,Cayman Islands,CYM,2021-03-17,35984.0,24366.0,11648.0,638.0,958.0,54.75,37.08,17.72,14577.0,2021-03-17
460,Cayman Islands,CYM,2021-03-18,38304.0,25957.0,12347.0,638.0,1014.0,58.28,39.5,18.79,15429.0,2021-03-18
461,Cayman Islands,CYM,2021-03-19,39145.0,26321.0,12824.0,841.0,1024.0,59.56,40.05,19.51,15581.0,2021-03-19
462,Cayman Islands,CYM,2021-03-20,39145.0,26321.0,12824.0,841.0,976.0,59.56,40.05,19.51,14851.0,2021-03-20
463,Cayman Islands,CYM,2021-03-21,39145.0,26321.0,12824.0,841.0,929.0,59.56,40.05,19.51,14136.0,2021-03-21
464,Cayman Islands,CYM,2021-03-22,41155.0,27611.0,13544.0,841.0,882.0,62.62,42.01,20.61,13421.0,2021-03-22
465,Cayman Islands,CYM,2021-03-23,41155.0,27611.0,13544.0,841.0,872.0,62.62,42.01,20.61,13268.0,2021-03-23
466,Cayman Islands,CYM,2021-03-24,43023.0,28248.0,14775.0,841.0,840.0,65.46,42.98,22.48,12781.0,2021-03-24
467,Cayman Islands,CYM,2021-03-25,44061.0,28605.0,15456.0,1038.0,822.0,67.04,43.53,23.52,12508.0,2021-03-25
468,Cayman Islands,CYM,2021-03-26,44061.0,28605.0,15456.0,1038.0,829.0,67.04,43.53,23.52,12614.0,2021-03-26
469,Cayman Islands,CYM,2021-03-27,44061.0,28605.0,15456.0,1038.0,860.0,67.04,43.53,23.52,13086.0,2021-03-27
470,Cayman Islands,CYM,2021-03-28,44061.0,28605.0,15456.0,1038.0,890.0,67.04,43.53,23.52,13542.0,2021-03-28
471,Cayman Islands,CYM,2021-03-29,47602.0,29644.0,17958.0,1038.0,921.0,72.43,45.11,27.33,14014.0,2021-03-29
472,Cayman Islands,CYM,2021-03-30,47602.0,29644.0,17958.0,1038.0,928.0,72.43,45.11,27.33,14121.0,2021-03-30
473,Cayman Islands,CYM,2021-03-31,49561.0,30476.0,19085.0,1038.0,934.0,75.41,46.37,29.04,14212.0,2021-03-31
474,Cayman Islands,CYM,2021-04-01,50763.0,30607.0,20156.0,1202.0,957.0,77.24,46.57,30.67,14562.0,2021-04-01
475,Cayman Islands,CYM,2021-04-02,50763.0,30607.0,20156.0,1202.0,896.0,77.24,46.57,30.67,13634.0,2021-04-02
476,Cayman Islands,CYM,2021-04-03,50763.0,30607.0,20156.0,1202.0,834.0,77.24,46.57,30.67,12690.0,2021-04-03
477,Cayman Islands,CYM,2021-04-04,50763.0,30607.0,20156.0,1202.0,772.0,77.24,46.57,30.67,11747.0,2021-04-04
478,Cayman Islands,CYM,2021-04-05,50763.0,30607.0,20156.0,1202.0,710.0,77.24,46.57,30.67,10803.0,2021-04-05
479,Cayman Islands,CYM,2021-04-06,50763.0,30607.0,20156.0,1202.0,634.0,77.24,46.57,30.67,9647.0,2021-04-06
480,Cayman Islands,CYM,2021-04-07,53474.0,31302.0,22172.0,1202.0,559.0,81.37,47.63,33.74,8506.0,2021-04-07
481,Cayman Islands,CYM,2021-04-08,55053.0,31459.0,23594.0,1579.0,613.0,83.77,47.87,35.9,9327.0,2021-04-08
